campaign_id,seed,episode,protocol_branch,public_code_index_zero_based,public_code_index_one_based,selected_matching,centralized_matching,distributed_matching,centralized_stage_sequence,distributed_stage_sequence,accepted_stage_count,null_stage,stage_count,consensus_rounds_per_stage,consensus_round_instances,directed_proposal_transmissions,centralized_distributed_equal,all_agents_agree,all_tags_valid,discarded_invalid_tags,max_encoding_residual,resource_screen_retained_edges,resource_screen_nonbinding
TRAJ-MICRO-V1,12031,65,configured_scale,,,0-0;1-2;2-4,0-0;1-2;2-4,0-0;1-2;2-4,1-2|2-4|0-0|NULL,1-2|2-4|0-0|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,65,zero_scale,,,0-0;1-2;2-4,0-0;1-2;2-4,0-0;1-2;2-4,1-2|2-4|0-0|NULL,1-2|2-4|0-0|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,66,configured_scale,,,0-2;1-4;2-0,0-2;1-4;2-0,0-2;1-4;2-0,1-4|2-0|0-2|NULL,1-4|2-0|0-2|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,66,zero_scale,,,0-0;1-4;2-3,0-0;1-4;2-3,0-0;1-4;2-3,1-4|2-3|0-0|NULL,1-4|2-3|0-0|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,67,configured_scale,,,0-0;1-3;2-4,0-0;1-3;2-4,0-0;1-3;2-4,1-3|2-4|0-0|NULL,1-3|2-4|0-0|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,67,zero_scale,,,0-1;1-3;2-4,0-1;1-3;2-4,0-1;1-3;2-4,1-3|2-4|0-1|NULL,1-3|2-4|0-1|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,68,configured_scale,,,0-0;1-2;2-4,0-0;1-2;2-4,0-0;1-2;2-4,2-4|0-0|1-2|NULL,2-4|0-0|1-2|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,68,zero_scale,,,0-0;1-2;2-4,0-0;1-2;2-4,0-0;1-2;2-4,2-4|0-0|1-2|NULL,2-4|0-0|1-2|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,69,configured_scale,,,0-0;1-1;2-4,0-0;1-1;2-4,0-0;1-1;2-4,0-0|2-4|1-1|NULL,0-0|2-4|1-1|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,69,zero_scale,,,0-0;1-1;2-4,0-0;1-1;2-4,0-0;1-1;2-4,0-0|2-4|1-1|NULL,0-0|2-4|1-1|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,70,configured_scale,,,0-1;1-0;2-4,0-1;1-0;2-4,0-1;1-0;2-4,0-1|1-0|2-4|NULL,0-1|1-0|2-4|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,70,zero_scale,,,0-1;1-0;2-4,0-1;1-0;2-4,0-1;1-0;2-4,0-1|1-0|2-4|NULL,0-1|1-0|2-4|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,71,configured_scale,,,0-0;1-2;2-4,0-0;1-2;2-4,0-0;1-2;2-4,0-0|1-2|2-4|NULL,0-0|1-2|2-4|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,71,zero_scale,,,0-0;1-2;2-4,0-0;1-2;2-4,0-0;1-2;2-4,0-0|1-2|2-4|NULL,0-0|1-2|2-4|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,72,configured_scale,,,0-0;1-1;2-3,0-0;1-1;2-3,0-0;1-1;2-3,0-0|1-1|2-3|NULL,0-0|1-1|2-3|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,72,zero_scale,,,0-0;1-1;2-3,0-0;1-1;2-3,0-0;1-1;2-3,0-0|1-1|2-3|NULL,0-0|1-1|2-3|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,73,configured_scale,,,0-1;1-0;2-2,0-1;1-0;2-2,0-1;1-0;2-2,0-1|1-0|2-2|NULL,0-1|1-0|2-2|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,73,zero_scale,,,0-1;1-0;2-2,0-1;1-0;2-2,0-1;1-0;2-2,0-1|1-0|2-2|NULL,0-1|1-0|2-2|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,74,configured_scale,,,0-1;1-2;2-4,0-1;1-2;2-4,0-1;1-2;2-4,0-1|1-2|2-4|NULL,0-1|1-2|2-4|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,74,zero_scale,,,0-1;1-2;2-4,0-1;1-2;2-4,0-1;1-2;2-4,0-1|1-2|2-4|NULL,0-1|1-2|2-4|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,75,configured_scale,,,0-1;1-2;2-0,0-1;1-2;2-0,0-1;1-2;2-0,1-2|0-1|2-0|NULL,1-2|0-1|2-0|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,75,zero_scale,,,0-2;1-1;2-3,0-2;1-1;2-3,0-2;1-1;2-3,0-2|1-1|2-3|NULL,0-2|1-1|2-3|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,76,configured_scale,,,0-1;1-2;2-3,0-1;1-2;2-3,0-1;1-2;2-3,1-2|0-1|2-3|NULL,1-2|0-1|2-3|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,76,zero_scale,,,0-1;1-2;2-4,0-1;1-2;2-4,0-1;1-2;2-4,1-2|0-1|2-4|NULL,1-2|0-1|2-4|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,77,configured_scale,,,0-3;1-2;2-1,0-3;1-2;2-1,0-3;1-2;2-1,1-2|0-3|2-1|NULL,1-2|0-3|2-1|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,77,zero_scale,,,0-3;1-2;2-1,0-3;1-2;2-1,0-3;1-2;2-1,1-2|0-3|2-1|NULL,1-2|0-3|2-1|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,78,configured_scale,,,0-1;1-2;2-3,0-1;1-2;2-3,0-1;1-2;2-3,2-3|1-2|0-1|NULL,2-3|1-2|0-1|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,78,zero_scale,,,0-1;1-2;2-3,0-1;1-2;2-3,0-1;1-2;2-3,1-2|2-3|0-1|NULL,1-2|2-3|0-1|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,79,configured_scale,,,0-4;1-2;2-3,0-4;1-2;2-3,0-4;1-2;2-3,2-3|1-2|0-4|NULL,2-3|1-2|0-4|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,79,zero_scale,,,0-1;1-3;2-2,0-1;1-3;2-2,0-1;1-3;2-2,1-3|2-2|0-1|NULL,1-3|2-2|0-1|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,80,configured_scale,,,0-3;1-2;2-4,0-3;1-2;2-4,0-3;1-2;2-4,2-4|1-2|0-3|NULL,2-4|1-2|0-3|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,80,zero_scale,,,0-3;1-2;2-4,0-3;1-2;2-4,0-3;1-2;2-4,1-2|2-4|0-3|NULL,1-2|2-4|0-3|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,81,configured_scale,,,0-1;1-2;2-3,0-1;1-2;2-3,0-1;1-2;2-3,2-3|1-2|0-1|NULL,2-3|1-2|0-1|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,81,zero_scale,,,0-1;1-2;2-3,0-1;1-2;2-3,0-1;1-2;2-3,0-1|2-3|1-2|NULL,0-1|2-3|1-2|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,82,configured_scale,,,0-1;1-3;2-4,0-1;1-3;2-4,0-1;1-3;2-4,2-4|0-1|1-3|NULL,2-4|0-1|1-3|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,82,zero_scale,,,0-1;1-3;2-4,0-1;1-3;2-4,0-1;1-3;2-4,0-1|2-4|1-3|NULL,0-1|2-4|1-3|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,83,configured_scale,,,0-0;1-3;2-4,0-0;1-3;2-4,0-0;1-3;2-4,2-4|0-0|1-3|NULL,2-4|0-0|1-3|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,83,zero_scale,,,0-0;1-2;2-4,0-0;1-2;2-4,0-0;1-2;2-4,2-4|0-0|1-2|NULL,2-4|0-0|1-2|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,84,configured_scale,,,0-0;1-3;2-4,0-0;1-3;2-4,0-0;1-3;2-4,2-4|0-0|1-3|NULL,2-4|0-0|1-3|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,84,zero_scale,,,0-0;1-3;2-4,0-0;1-3;2-4,0-0;1-3;2-4,2-4|0-0|1-3|NULL,2-4|0-0|1-3|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,85,configured_scale,,,0-1;1-3;2-4,0-1;1-3;2-4,0-1;1-3;2-4,2-4|1-3|0-1|NULL,2-4|1-3|0-1|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,85,zero_scale,,,0-1;1-3;2-4,0-1;1-3;2-4,0-1;1-3;2-4,2-4|1-3|0-1|NULL,2-4|1-3|0-1|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,86,configured_scale,,,0-3;1-2;2-4,0-3;1-2;2-4,0-3;1-2;2-4,2-4|0-3|1-2|NULL,2-4|0-3|1-2|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,86,zero_scale,,,0-3;1-2;2-4,0-3;1-2;2-4,0-3;1-2;2-4,2-4|0-3|1-2|NULL,2-4|0-3|1-2|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,87,configured_scale,,,0-2;1-3;2-4,0-2;1-3;2-4,0-2;1-3;2-4,2-4|0-2|1-3|NULL,2-4|0-2|1-3|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,87,zero_scale,,,0-2;1-3;2-4,0-2;1-3;2-4,0-2;1-3;2-4,2-4|1-3|0-2|NULL,2-4|1-3|0-2|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,88,configured_scale,,,0-1;1-3;2-4,0-1;1-3;2-4,0-1;1-3;2-4,2-4|1-3|0-1|NULL,2-4|1-3|0-1|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,88,zero_scale,,,0-1;1-3;2-4,0-1;1-3;2-4,0-1;1-3;2-4,2-4|1-3|0-1|NULL,2-4|1-3|0-1|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,89,configured_scale,,,0-0;1-3;2-4,0-0;1-3;2-4,0-0;1-3;2-4,1-3|2-4|0-0|NULL,1-3|2-4|0-0|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,89,zero_scale,,,0-3;1-2;2-4,0-3;1-2;2-4,0-3;1-2;2-4,0-3|2-4|1-2|NULL,0-3|2-4|1-2|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,90,configured_scale,,,0-3;1-2;2-4,0-3;1-2;2-4,0-3;1-2;2-4,1-2|0-3|2-4|NULL,1-2|0-3|2-4|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,90,zero_scale,,,0-2;1-3;2-4,0-2;1-3;2-4,0-2;1-3;2-4,0-2|1-3|2-4|NULL,0-2|1-3|2-4|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,91,configured_scale,,,0-4;1-3;2-2,0-4;1-3;2-2,0-4;1-3;2-2,0-4|1-3|2-2|NULL,0-4|1-3|2-2|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,91,zero_scale,,,0-1;1-3;2-2,0-1;1-3;2-2,0-1;1-3;2-2,0-1|1-3|2-2|NULL,0-1|1-3|2-2|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,92,configured_scale,,,0-3;1-2;2-1,0-3;1-2;2-1,0-3;1-2;2-1,1-2|0-3|2-1|NULL,1-2|0-3|2-1|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,92,zero_scale,,,0-3;1-2;2-1,0-3;1-2;2-1,0-3;1-2;2-1,1-2|0-3|2-1|NULL,1-2|0-3|2-1|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,93,configured_scale,,,0-1;1-2;2-0,0-1;1-2;2-0,0-1;1-2;2-0,1-2|0-1|2-0|NULL,1-2|0-1|2-0|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,93,zero_scale,,,0-1;1-2;2-3,0-1;1-2;2-3,0-1;1-2;2-3,1-2|0-1|2-3|NULL,1-2|0-1|2-3|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,94,configured_scale,,,0-1;1-3;2-2,0-1;1-3;2-2,0-1;1-3;2-2,1-3|0-1|2-2|NULL,1-3|0-1|2-2|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,94,zero_scale,,,0-1;1-3;2-2,0-1;1-3;2-2,0-1;1-3;2-2,1-3|0-1|2-2|NULL,1-3|0-1|2-2|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,95,configured_scale,,,0-1;1-2;2-4,0-1;1-2;2-4,0-1;1-2;2-4,1-2|2-4|0-1|NULL,1-2|2-4|0-1|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,95,zero_scale,,,0-1;1-2;2-4,0-1;1-2;2-4,0-1;1-2;2-4,1-2|2-4|0-1|NULL,1-2|2-4|0-1|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,96,configured_scale,,,0-1;1-4;2-3,0-1;1-4;2-3,0-1;1-4;2-3,1-4|2-3|0-1|NULL,1-4|2-3|0-1|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,96,zero_scale,,,0-1;1-4;2-3,0-1;1-4;2-3,0-1;1-4;2-3,1-4|2-3|0-1|NULL,1-4|2-3|0-1|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,97,configured_scale,,,0-1;1-0;2-4,0-1;1-0;2-4,0-1;1-0;2-4,1-0|2-4|0-1|NULL,1-0|2-4|0-1|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,97,zero_scale,,,0-1;1-3;2-4,0-1;1-3;2-4,0-1;1-3;2-4,1-3|2-4|0-1|NULL,1-3|2-4|0-1|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,98,configured_scale,,,0-0;1-2;2-4,0-0;1-2;2-4,0-0;1-2;2-4,2-4|0-0|1-2|NULL,2-4|0-0|1-2|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,98,zero_scale,,,0-0;1-2;2-4,0-0;1-2;2-4,0-0;1-2;2-4,2-4|1-2|0-0|NULL,2-4|1-2|0-0|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,99,configured_scale,,,0-2;1-1;2-0,0-2;1-1;2-0,0-2;1-1;2-0,2-0|1-1|0-2|NULL,2-0|1-1|0-2|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,99,zero_scale,,,0-0;1-1;2-4,0-0;1-1;2-4,0-0;1-1;2-4,1-1|2-4|0-0|NULL,1-1|2-4|0-0|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,100,configured_scale,,,0-1;1-0;2-4,0-1;1-0;2-4,0-1;1-0;2-4,1-0|2-4|0-1|NULL,1-0|2-4|0-1|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,100,zero_scale,,,0-1;1-0;2-4,0-1;1-0;2-4,0-1;1-0;2-4,1-0|0-1|2-4|NULL,1-0|0-1|2-4|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,101,configured_scale,,,0-0;1-2;2-4,0-0;1-2;2-4,0-0;1-2;2-4,2-4|0-0|1-2|NULL,2-4|0-0|1-2|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,101,zero_scale,,,0-0;1-2;2-4,0-0;1-2;2-4,0-0;1-2;2-4,0-0|2-4|1-2|NULL,0-0|2-4|1-2|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,102,configured_scale,,,0-1;1-2;2-0,0-1;1-2;2-0,0-1;1-2;2-0,2-0|0-1|1-2|NULL,2-0|0-1|1-2|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,102,zero_scale,,,0-0;1-1;2-3,0-0;1-1;2-3,0-0;1-1;2-3,0-0|1-1|2-3|NULL,0-0|1-1|2-3|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,103,configured_scale,,,0-1;1-3;2-0,0-1;1-3;2-0,0-1;1-3;2-0,2-0|0-1|1-3|NULL,2-0|0-1|1-3|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,103,zero_scale,,,0-1;1-0;2-2,0-1;1-0;2-2,0-1;1-0;2-2,1-0|0-1|2-2|NULL,1-0|0-1|2-2|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,104,configured_scale,,,0-0;1-2;2-4,0-0;1-2;2-4,0-0;1-2;2-4,2-4|1-2|0-0|NULL,2-4|1-2|0-0|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,104,zero_scale,,,0-0;1-2;2-1,0-0;1-2;2-1,0-0;1-2;2-1,1-2|2-1|0-0|NULL,1-2|2-1|0-0|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,105,configured_scale,,,0-1;1-2;2-0,0-1;1-2;2-0,0-1;1-2;2-0,2-0|1-2|0-1|NULL,2-0|1-2|0-1|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,105,zero_scale,,,0-2;1-1;2-0,0-2;1-1;2-0,0-2;1-1;2-0,2-0|1-1|0-2|NULL,2-0|1-1|0-2|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,106,configured_scale,,,0-1;1-3;2-4,0-1;1-3;2-4,0-1;1-3;2-4,2-4|1-3|0-1|NULL,2-4|1-3|0-1|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,106,zero_scale,,,0-1;1-3;2-2,0-1;1-3;2-2,0-1;1-3;2-2,2-2|1-3|0-1|NULL,2-2|1-3|0-1|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,107,configured_scale,,,0-0;1-2;2-4,0-0;1-2;2-4,0-0;1-2;2-4,2-4|1-2|0-0|NULL,2-4|1-2|0-0|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,107,zero_scale,,,0-0;1-2;2-4,0-0;1-2;2-4,0-0;1-2;2-4,2-4|1-2|0-0|NULL,2-4|1-2|0-0|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,108,configured_scale,,,0-1;1-2;2-0,0-1;1-2;2-0,0-1;1-2;2-0,2-0|1-2|0-1|NULL,2-0|1-2|0-1|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,108,zero_scale,,,0-1;1-2;2-0,0-1;1-2;2-0,0-1;1-2;2-0,2-0|1-2|0-1|NULL,2-0|1-2|0-1|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,109,configured_scale,,,0-1;1-2;2-0,0-1;1-2;2-0,0-1;1-2;2-0,2-0|0-1|1-2|NULL,2-0|0-1|1-2|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,109,zero_scale,,,0-1;1-2;2-4,0-1;1-2;2-4,0-1;1-2;2-4,0-1|1-2|2-4|NULL,0-1|1-2|2-4|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,110,configured_scale,,,0-0;1-2;2-1,0-0;1-2;2-1,0-0;1-2;2-1,2-1|0-0|1-2|NULL,2-1|0-0|1-2|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,110,zero_scale,,,0-1;1-2;2-4,0-1;1-2;2-4,0-1;1-2;2-4,0-1|1-2|2-4|NULL,0-1|1-2|2-4|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,111,configured_scale,,,0-1;1-2;2-0,0-1;1-2;2-0,0-1;1-2;2-0,0-1|2-0|1-2|NULL,0-1|2-0|1-2|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,111,zero_scale,,,0-1;1-2;2-0,0-1;1-2;2-0,0-1;1-2;2-0,0-1|2-0|1-2|NULL,0-1|2-0|1-2|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,112,configured_scale,,,0-1;1-3;2-2,0-1;1-3;2-2,0-1;1-3;2-2,2-2|0-1|1-3|NULL,2-2|0-1|1-3|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,112,zero_scale,,,0-1;1-0;2-2,0-1;1-0;2-2,0-1;1-0;2-2,0-1|2-2|1-0|NULL,0-1|2-2|1-0|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,113,configured_scale,,,0-0;1-2;2-4,0-0;1-2;2-4,0-0;1-2;2-4,1-2|2-4|0-0|NULL,1-2|2-4|0-0|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,113,zero_scale,,,0-0;1-2;2-4,0-0;1-2;2-4,0-0;1-2;2-4,1-2|2-4|0-0|NULL,1-2|2-4|0-0|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,114,configured_scale,,,0-1;1-2;2-4,0-1;1-2;2-4,0-1;1-2;2-4,2-4|1-2|0-1|NULL,2-4|1-2|0-1|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,114,zero_scale,,,0-1;1-2;2-3,0-1;1-2;2-3,0-1;1-2;2-3,2-3|1-2|0-1|NULL,2-3|1-2|0-1|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,115,configured_scale,,,0-1;1-3;2-4,0-1;1-3;2-4,0-1;1-3;2-4,1-3|2-4|0-1|NULL,1-3|2-4|0-1|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,115,zero_scale,,,0-1;1-3;2-4,0-1;1-3;2-4,0-1;1-3;2-4,2-4|1-3|0-1|NULL,2-4|1-3|0-1|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,116,configured_scale,,,0-0;1-3;2-4,0-0;1-3;2-4,0-0;1-3;2-4,1-3|2-4|0-0|NULL,1-3|2-4|0-0|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,116,zero_scale,,,0-0;1-3;2-4,0-0;1-3;2-4,0-0;1-3;2-4,2-4|1-3|0-0|NULL,2-4|1-3|0-0|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,117,configured_scale,,,0-3;1-2;2-4,0-3;1-2;2-4,0-3;1-2;2-4,2-4|1-2|0-3|NULL,2-4|1-2|0-3|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,117,zero_scale,,,0-2;1-4;2-3,0-2;1-4;2-3,0-2;1-4;2-3,2-3|1-4|0-2|NULL,2-3|1-4|0-2|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,118,configured_scale,,,0-1;1-4;2-3,0-1;1-4;2-3,0-1;1-4;2-3,1-4|2-3|0-1|NULL,1-4|2-3|0-1|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,118,zero_scale,,,0-1;1-3;2-4,0-1;1-3;2-4,0-1;1-3;2-4,1-3|2-4|0-1|NULL,1-3|2-4|0-1|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,119,configured_scale,,,0-0;1-3;2-4,0-0;1-3;2-4,0-0;1-3;2-4,1-3|2-4|0-0|NULL,1-3|2-4|0-0|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,119,zero_scale,,,0-3;1-2;2-4,0-3;1-2;2-4,0-3;1-2;2-4,1-2|2-4|0-3|NULL,1-2|2-4|0-3|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,120,configured_scale,,,0-3;1-2;2-4,0-3;1-2;2-4,0-3;1-2;2-4,1-2|2-4|0-3|NULL,1-2|2-4|0-3|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12031,120,zero_scale,,,0-2;1-4;2-3,0-2;1-4;2-3,0-2;1-4;2-3,1-4|2-3|0-2|NULL,1-4|2-3|0-2|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
